1688540185.343793 server started (24048): version 3.3a, socket /private/tmp/tmux-501/default, protocol 8
1688540185.343831 on Darwin 22.5.0 Darwin Kernel Version 22.5.0: Thu Jun  8 22:22:19 PDT 2023; root:xnu-8796.121.3~7/RELEASE_ARM64_T8103
1688540185.343844 using libevent 2.1.12-stable (select); utf8proc 2.8.0; ncurses 6.4
1688540185.344215 input_key_build: 0x10e003 (PasteStart) is \033[200~
1688540185.344801 input_key_build: 0x20000010e1a2 (C-DC) is \033[3;5~
1688540185.344807 input_key_build: 0x20000010e1a3 (C-Home) is \033[1;5H
1688540185.344814 input_key_build: 0x20000010e1a4 (C-End) is \033[1;5F
1688540185.344820 input_key_build: 0x20000010e1a5 (C-NPage) is \033[6;5~
1688540185.344827 input_key_build: 0x20000010e1a6 (C-PPage) is \033[5;5~
1688540185.344834 input_key_build: 0x20000010e1a8 (C-Up) is \033[1;5A
1688540185.344854 input_key_build: 0x20000010e1a9 (C-Down) is \033[1;5B
1688540185.344859 input_key_build: 0x20000010e1aa (C-Left) is \033[1;5D
1688540185.344864 input_key_build: 0x20000010e1ab (C-Right) is \033[1;5C
1688540185.344869 input_key_build: 0x40000010e195 (S-F1) is \033[1;2P
1688540185.344873 input_key_build: 0x40000010e196 (S-F2) is \033[1;2Q
1688540185.344878 input_key_build: 0x40000010e197 (S-F3) is \033[1;2R
1688540185.344883 input_key_build: 0x40000010e198 (S-F4) is \033[1;2S
1688540185.344887 input_key_build: 0x40000010e199 (S-F5) is \033[15;2~
1688540185.344892 input_key_build: 0x40000010e19a (S-F6) is \033[17;2~
1688540185.344897 input_key_build: 0x40000010e19b (S-F7) is \033[18;2~
1688540185.344901 input_key_build: 0x40000010e19c (S-F8) is \033[19;2~
1688540185.344906 input_key_build: 0x40000010e19d (S-F9) is \033[20;2~
1688540185.344910 input_key_build: 0x40000010e19e (S-F10) is \033[21;2~
1688540185.344915 input_key_build: 0x40000010e19f (S-F11) is \033[23;2~
1688540185.344919 input_key_build: 0x40000010e1a0 (S-F12) is \033[24;2~
1688540185.344924 input_key_build: 0x40000010e1a1 (S-IC) is \033[2;2~
1688540185.344929 input_key_build: 0x40000010e1a2 (S-DC) is \033[3;2~
1688540185.344933 input_key_build: 0x40000010e1a3 (S-Home) is \033[1;2H
1688540185.344938 input_key_build: 0x40000010e1a4 (S-End) is \033[1;2F
1688540185.344943 input_key_build: 0x40000010e1a5 (S-NPage) is \033[6;2~
1688540185.344947 input_key_build: 0x40000010e1a6 (S-PPage) is \033[5;2~
1688540185.344952 input_key_build: 0x40000010e1a8 (S-Up) is \033[1;2A
1688540185.344956 input_key_build: 0x40000010e1a9 (S-Down) is \033[1;2B
1688540185.344961 input_key_build: 0x40000010e1aa (S-Left) is \033[1;2D
1688540185.344966 input_key_build: 0x40000010e1ab (S-Right) is \033[1;2C
1688540185.344970 input_key_build: 0x60000010e195 (C-S-F1) is \033[1;6P
1688540185.344975 input_key_build: 0x60000010e196 (C-S-F2) is \033[1;6Q
1688540185.344979 input_key_build: 0x60000010e197 (C-S-F3) is \033[1;6R
1688540185.344984 input_key_build: 0x60000010e198 (C-S-F4) is \033[1;6S
1688540185.344988 input_key_build: 0x60000010e199 (C-S-F5) is \033[15;6~
1688540185.344993 input_key_build: 0x60000010e19a (C-S-F6) is \033[17;6~
1688540185.344997 input_key_build: 0x60000010e19b (C-S-F7) is \033[18;6~
1688540185.345002 input_key_build: 0x60000010e19c (C-S-F8) is \033[19;6~
1688540185.345007 input_key_build: 0x60000010e19d (C-S-F9) is \033[20;6~
1688540185.345011 input_key_build: 0x60000010e19e (C-S-F10) is \033[21;6~
1688540185.345016 input_key_build: 0x60000010e19f (C-S-F11) is \033[23;6~
1688540185.345021 input_key_build: 0x60000010e1a0 (C-S-F12) is \033[24;6~
1688540185.345025 input_key_build: 0x60000010e1a1 (C-S-IC) is \033[2;6~
1688540185.345030 input_key_build: 0x60000010e1a2 (C-S-DC) is \033[3;6~
1688540185.345035 input_key_build: 0x60000010e1a3 (C-S-Home) is \033[1;6H
1688540185.345039 input_key_build: 0x60000010e1a4 (C-S-End) is \033[1;6F
1688540185.345044 input_key_build: 0x60000010e1a5 (C-S-NPage) is \033[6;6~
1688540185.345049 input_key_build: 0x60000010e1a6 (C-S-PPage) is \033[5;6~
1688540185.345053 input_key_build: 0x60000010e1a8 (C-S-Up) is \033[1;6A
1688540185.345058 input_key_build: 0x60000010e1a9 (C-S-Down) is \033[1;6B
1688540185.345063 input_key_build: 0x60000010e1aa (C-S-Left) is \033[1;6D
1688540185.345067 input_key_build: 0x60000010e1ab (C-S-Right) is \033[1;6C
1688540185.345072 input_key_build: 0x200000010e1ac (KP/[K]) is \033Oo
1688540185.345077 input_key_build: 0x200000010e1ad (KP*[K]) is \033Oj
1688540185.345082 input_key_build: 0x200000010e1ae (KP-[K]) is \033Om
1688540185.345087 input_key_build: 0x200000010e1af (KP7[K]) is \033Ow
1688540185.345091 input_key_build: 0x200000010e1b0 (KP8[K]) is \033Ox
1688540185.345096 input_key_build: 0x200000010e1b1 (KP9[K]) is \033Oy
1688540185.345101 input_key_build: 0x200000010e1b2 (KP+[K]) is \033Ok
1688540185.345105 input_key_build: 0x200000010e1b3 (KP4[K]) is \033Ot
1688540185.345110 input_key_build: 0x200000010e1b4 (KP5[K]) is \033Ou
1688540185.345114 input_key_build: 0x200000010e1b5 (KP6[K]) is \033Ov
1688540185.345126 input_key_build: 0x200000010e1b6 (KP1[K]) is \033Oq
1688540185.345131 input_key_build: 0x200000010e1b7 (KP2[K]) is \033Or
1688540185.345136 input_key_build: 0x200000010e1b8 (KP3[K]) is \033Os
1688540185.345140 input_key_build: 0x200000010e1b9 (KPEnter[K]) is \033OM
1688540185.345145 input_key_build: 0x200000010e1ba (KP0[K]) is \033Op
1688540185.345150 input_key_build: 0x200000010e1bb (KP.[K]) is \033On
1688540185.345154 input_key_build: 0x400000010e1a8 (Up[C]) is \033OA
1688540185.345159 input_key_build: 0x400000010e1a9 (Down[C]) is \033OB
1688540185.345164 input_key_build: 0x400000010e1aa (Left[C]) is \033OD
1688540185.345169 input_key_build: 0x400000010e1ab (Right[C]) is \033OC
1688540185.345173 input_key_build: 0x810000010e195 (M-F1[I]) is \033[1;3P
1688540185.345178 input_key_build: 0x810000010e196 (M-F2[I]) is \033[1;3Q
1688540185.345183 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1688540185.345187 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1688540185.345192 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1688540185.345196 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1688540185.345201 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1688540185.345206 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1688540185.345210 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1688540185.345215 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1688540185.345220 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1688540185.345224 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1688540185.345229 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1688540185.345234 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1688540185.345238 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1688540185.345243 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1688540185.345248 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1688540185.345253 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1688540185.345257 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1688540185.345262 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1688540185.345267 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1688540185.345272 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1688540185.345276 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1688540185.345281 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1688540185.345286 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1688540185.345290 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1688540185.345295 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1688540185.345300 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1688540185.345304 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1688540185.345309 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1688540185.345313 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1688540185.345318 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1688540185.345323 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1688540185.345328 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1688540185.345333 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1688540185.345338 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1688540185.345343 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1688540185.345348 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1688540185.345352 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1688540185.345357 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1688540185.345362 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1688540185.345367 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1688540185.345371 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1688540185.345376 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1688540185.345381 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1688540185.345391 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1688540185.345396 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1688540185.345401 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1688540185.345406 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1688540185.345410 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1688540185.345415 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1688540185.345420 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1688540185.345424 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1688540185.345429 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1688540185.345434 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1688540185.345438 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1688540185.345443 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1688540185.345448 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1688540185.345453 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1688540185.345457 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1688540185.345462 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1688540185.345467 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1688540185.345472 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1688540185.345476 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1688540185.345481 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1688540185.345486 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1688540185.345491 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1688540185.345495 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1688540185.345500 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1688540185.345505 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1688540185.345510 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1688540185.345514 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1688540185.345519 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1688540185.345524 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1688540185.345529 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1688540185.345533 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1688540185.345538 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1688540185.345543 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1688540185.345547 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1688540185.345552 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1688540185.345557 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1688540185.345562 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1688540185.345567 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1688540185.345571 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1688540185.345576 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1688540185.345581 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1688540185.345586 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1688540185.345590 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1688540185.345710 yylex_token: bind
1688540185.345719 yylex_token: -N
1688540185.345726 yylex_token: Send the prefix key
1688540185.345732 yylex_token: C-b
1688540185.345738 yylex_token: send-prefix
1688540185.345766 cmd_parse_build_commands 0:0: bind
1688540185.345772 cmd_parse_build_commands 0:1: -N
1688540185.345778 cmd_parse_build_commands 0:2: Send the prefix key
1688540185.345783 cmd_parse_build_commands 0:3: C-b
1688540185.345788 cmd_parse_build_commands 0:4 0:0: send-prefix
1688540185.345823 cmd_parse_build_commands 0:0: send-prefix
1688540185.345834 args_parse: flags end at 1 of 1
1688540185.345843 cmd_parse_build_commands: send-prefix
1688540185.345849 args_parse: -N = Send the prefix key
1688540185.345864 args_parse: flags end at 3 of 5
1688540185.345869 args_parse: 3 = C-b (type 1)
1688540185.345875 args_parse: 4 = send-prefix (type 2)
1688540185.345961 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1688540185.345991 cmdq_get_command: [bind-key/0x153007800] group 2
1688540185.345997 cmdq_append <global>: [bind-key/0x153007800]
1688540185.346002 yylex_token: bind
1688540185.346007 yylex_token: -N
1688540185.346014 yylex_token: Rotate through the panes
1688540185.346018 yylex_token: C-o
1688540185.346024 yylex_token: rotate-window
1688540185.346033 cmd_parse_build_commands 0:0: bind
1688540185.346037 cmd_parse_build_commands 0:1: -N
1688540185.346043 cmd_parse_build_commands 0:2: Rotate through the panes
1688540185.346047 cmd_parse_build_commands 0:3: C-o
1688540185.346052 cmd_parse_build_commands 0:4 0:0: rotate-window
1688540185.346059 cmd_parse_build_commands 0:0: rotate-window
1688540185.346066 args_parse: flags end at 1 of 1
1688540185.346072 cmd_parse_build_commands: rotate-window
1688540185.346077 args_parse: -N = Rotate through the panes
1688540185.346082 args_parse: flags end at 3 of 5
1688540185.346087 args_parse: 3 = C-o (type 1)
1688540185.346093 args_parse: 4 = rotate-window (type 2)
1688540185.346106 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1688540185.346114 cmdq_get_command: [bind-key/0x153008180] group 10
1688540185.346119 cmdq_append <global>: [bind-key/0x153008180]
1688540185.346124 yylex_token: bind
1688540185.346129 yylex_token: -N
1688540185.346135 yylex_token: Suspend the current client
1688540185.346140 yylex_token: C-z
1688540185.346145 yylex_token: suspend-client
1688540185.346151 cmd_parse_build_commands 0:0: bind
1688540185.346156 cmd_parse_build_commands 0:1: -N
1688540185.346160 cmd_parse_build_commands 0:2: Suspend the current client
1688540185.346165 cmd_parse_build_commands 0:3: C-z
1688540185.346169 cmd_parse_build_commands 0:4 0:0: suspend-client
1688540185.346176 cmd_parse_build_commands 0:0: suspend-client
1688540185.346182 args_parse: flags end at 1 of 1
1688540185.346189 cmd_parse_build_commands: suspend-client
1688540185.346194 args_parse: -N = Suspend the current client
1688540185.346198 args_parse: flags end at 3 of 5
1688540185.346203 args_parse: 3 = C-z (type 1)
1688540185.346209 args_parse: 4 = suspend-client (type 2)
1688540185.346222 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1688540185.346229 cmdq_get_command: [bind-key/0x153008560] group 18
1688540185.346234 cmdq_append <global>: [bind-key/0x153008560]
1688540185.346239 yylex_token: bind
1688540185.346243 yylex_token: -N
1688540185.346249 yylex_token: Select next layout
1688540185.346254 yylex_token: Space
1688540185.346259 yylex_token: next-layout
1688540185.346265 cmd_parse_build_commands 0:0: bind
1688540185.346269 cmd_parse_build_commands 0:1: -N
1688540185.346274 cmd_parse_build_commands 0:2: Select next layout
1688540185.346278 cmd_parse_build_commands 0:3: Space
1688540185.346283 cmd_parse_build_commands 0:4 0:0: next-layout
1688540185.346289 cmd_parse_build_commands 0:0: next-layout
1688540185.346295 args_parse: flags end at 1 of 1
1688540185.346301 cmd_parse_build_commands: next-layout
1688540185.346306 args_parse: -N = Select next layout
1688540185.346311 args_parse: flags end at 3 of 5
1688540185.346315 args_parse: 3 = Space (type 1)
1688540185.346321 args_parse: 4 = next-layout (type 2)
1688540185.346333 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1688540185.346341 cmdq_get_command: [bind-key/0x153008730] group 26
1688540185.346345 cmdq_append <global>: [bind-key/0x153008730]
1688540185.346350 yylex_token: bind
1688540185.346355 yylex_token: -N
1688540185.346361 yylex_token: Break pane to a new window
1688540185.346366 yylex_token: !
1688540185.346371 yylex_token: break-pane
1688540185.346377 cmd_parse_build_commands 0:0: bind
1688540185.346381 cmd_parse_build_commands 0:1: -N
1688540185.346386 cmd_parse_build_commands 0:2: Break pane to a new window
1688540185.346397 cmd_parse_build_commands 0:3: !
1688540185.346403 cmd_parse_build_commands 0:4 0:0: break-pane
1688540185.346409 cmd_parse_build_commands 0:0: break-pane
1688540185.346415 args_parse: flags end at 1 of 1
1688540185.346421 cmd_parse_build_commands: break-pane
1688540185.346426 args_parse: -N = Break pane to a new window
1688540185.346431 args_parse: flags end at 3 of 5
1688540185.346435 args_parse: 3 = ! (type 1)
1688540185.346441 args_parse: 4 = break-pane (type 2)
1688540185.346453 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1688540185.346461 cmdq_get_command: [bind-key/0x153008d40] group 34
1688540185.346465 cmdq_append <global>: [bind-key/0x153008d40]
1688540185.346470 yylex_token: bind
1688540185.346475 yylex_token: -N
1688540185.346481 yylex_token: Split window vertically
1688540185.346486 yylex_token: "
1688540185.346491 yylex_token: split-window
1688540185.346496 cmd_parse_build_commands 0:0: bind
1688540185.346500 cmd_parse_build_commands 0:1: -N
1688540185.346505 cmd_parse_build_commands 0:2: Split window vertically
1688540185.346510 cmd_parse_build_commands 0:3: "
1688540185.346514 cmd_parse_build_commands 0:4 0:0: split-window
1688540185.346521 cmd_parse_build_commands 0:0: split-window
1688540185.346527 args_parse: flags end at 1 of 1
1688540185.346533 cmd_parse_build_commands: split-window
1688540185.346538 args_parse: -N = Split window vertically
1688540185.346542 args_parse: flags end at 3 of 5
1688540185.346547 args_parse: 3 = " (type 1)
1688540185.346552 args_parse: 4 = split-window (type 2)
1688540185.346564 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1688540185.346572 cmdq_get_command: [bind-key/0x1530092d0] group 42
1688540185.346576 cmdq_append <global>: [bind-key/0x1530092d0]
1688540185.346581 yylex_token: bind
1688540185.346586 yylex_token: -N
1688540185.346592 yylex_token: List all paste buffers
1688540185.346596 yylex_token: #
1688540185.346601 yylex_token: list-buffers
1688540185.346607 cmd_parse_build_commands 0:0: bind
1688540185.346611 cmd_parse_build_commands 0:1: -N
1688540185.346616 cmd_parse_build_commands 0:2: List all paste buffers
1688540185.346620 cmd_parse_build_commands 0:3: #
1688540185.346625 cmd_parse_build_commands 0:4 0:0: list-buffers
1688540185.346632 cmd_parse_build_commands 0:0: list-buffers
1688540185.346637 args_parse: flags end at 1 of 1
1688540185.346643 cmd_parse_build_commands: list-buffers
1688540185.346648 args_parse: -N = List all paste buffers
1688540185.346652 args_parse: flags end at 3 of 5
1688540185.346657 args_parse: 3 = # (type 1)
1688540185.346662 args_parse: 4 = list-buffers (type 2)
1688540185.346674 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1688540185.346681 cmdq_get_command: [bind-key/0x153008fa0] group 50
1688540185.346686 cmdq_append <global>: [bind-key/0x153008fa0]
1688540185.346691 yylex_token: bind
1688540185.346695 yylex_token: -N
1688540185.346701 yylex_token: Rename current session
1688540185.346706 yylex_token: $
1688540185.346711 yylex_token: command-prompt
1688540185.346715 yylex_token: -I#S
1688540185.346721 yylex_token: rename-session
1688540185.346725 yylex_token: --
1688540185.346730 yylex_token: %%
1688540185.346736 cmd_parse_build_commands 0:0: bind
1688540185.346740 cmd_parse_build_commands 0:1: -N
1688540185.346744 cmd_parse_build_commands 0:2: Rename current session
1688540185.346749 cmd_parse_build_commands 0:3: $
1688540185.346754 cmd_parse_build_commands 0:4 0:0: command-prompt
1688540185.346758 cmd_parse_build_commands 0:4 0:1: -I#S
1688540185.346763 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1688540185.346767 cmd_parse_build_commands 0:4 0:2 0:1: --
1688540185.346772 cmd_parse_build_commands 0:4 0:2 0:2: %%
1688540185.346779 cmd_parse_build_commands 0:0: command-prompt
1688540185.346783 cmd_parse_build_commands 0:1: -I#S
1688540185.346788 cmd_parse_build_commands 0:2 0:0: rename-session
1688540185.346793 cmd_parse_build_commands 0:2 0:1: --
1688540185.346797 cmd_parse_build_commands 0:2 0:2: %%
1688540185.346811 cmd_parse_build_commands 0:0: rename-session
1688540185.346816 cmd_parse_build_commands 0:1: --
1688540185.346820 cmd_parse_build_commands 0:2: %%
1688540185.346827 args_parse: flags end at 2 of 3
1688540185.346831 args_parse: 2 = %% (type 1)
1688540185.346840 cmd_parse_build_commands: rename-session "%%"
1688540185.346845 args_parse: -I = #S
1688540185.346849 args_parse: flags end at 2 of 3
1688540185.346856 args_parse: 2 = rename-session "%%" (type 2)
1688540185.346868 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1688540185.346873 args_parse: -N = Rename current session
1688540185.346877 args_parse: flags end at 3 of 5
1688540185.346882 args_parse: 3 = $ (type 1)
1688540185.346892 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1688540185.346908 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1688540185.346917 cmdq_get_command: [bind-key/0x153009930] group 58
1688540185.346922 cmdq_append <global>: [bind-key/0x153009930]
1688540185.346927 yylex_token: bind
1688540185.346931 yylex_token: -N
1688540185.346938 yylex_token: Split window horizontally
1688540185.346942 yylex_get_word: %
1688540185.346947 yylex_token: split-window
1688540185.346952 yylex_token: -h
1688540185.346957 cmd_parse_build_commands 0:0: bind
1688540185.346961 cmd_parse_build_commands 0:1: -N
1688540185.346966 cmd_parse_build_commands 0:2: Split window horizontally
